,ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	Dt_Customer	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	AcceptedCmp3	AcceptedCmp4	AcceptedCmp5	AcceptedCmp1	AcceptedCmp2	Complain	Z_CostContact	Z_Revenue	Response,reviews
2212,6983	1950	Master	Divorced	38054	1	1	01-05-2014	24	23	2	17	2	1	0	2	2	0	3	7	0	0	0	0	0	0	3	11	0,"Water.  It's sort of difficult to review because a lot of us take it for granted.  At home, I distill my own.  (We have well water which is high in minerals. Not good for coffee.)  I also tend to drink carbonated water instead of sodas so I'm very used to a neutral taste.<br /><br />When I received this sample I was first surprised at how large the bottle was.  Personally I like a large bottle as there's less recycling and I don't have to be constantly remembering to refrigerate the next bottle.<br /><br />The other thing that surprised me was how refreshing this water was.  I don't know about you but sometimes after doing something strenuous -like mowing an acre in 95-plus degree heat- water doesn't satisfy my thirst.  I can drink water until I slosh and I still feel dry.  With the Essentia I was happy after about half a bottle.  I drank the rest so that I was sure I was hydrated, but I wasn't 'dying of thirst' after drinking half.<br /><br />The one down side I had was that I thought the water had the slight flavor of the plastic container.  I liked the water enough though that I'm going to get another bottle at the grocery store and see if that was just a fluke.<br /><br />Pam T~"
2213,3661	1995	2n Cycle	Single	80617	0	0	12-10-2012	42	594	51	631	72	55	32	1	4	6	8	2	0	0	0	0	0	0	3	11	0,"Prince of Peace Peony White is better classified as a Shou Mei grade of tea. It forms a relatively dark brew in the cup, reminiscent of a green tea or perhaps an Oolong. Nevertheless, its taste is smooth and pleasing with little astringency. All in all, this a good deal on a decent cup of tea - but if you're looking for a true white tea, you should search elsewhere."
2214,9303	1976	Graduation	Married	5305	0	1	30-07-2013	12	12	4	7	1	3	5	0	1	0	0	13	0	0	0	0	0	0	3	11	0,"I'ma fairly healthy eater, but I LOVE chips.  Potato chips, tortilla chips, I like them all.  Popchips offer a chip like substance,with the promise of low fat.<br /><br />They crunch like chips but don't quite have a chip like texture; it's closer to a rice cake.  The seasoning is decent as well.  They have a surprising amount of a great sweet potato flavor.<br /><br />The ingredients are okay as far as healthiness.  I like that rice flour is the first ingredient rather than potatoes or corn.  You still get oil, although less than normal chips.  There's more salt and sugar than I would like.<br /><br />In the end I found myself munching through the case of 24 fairly quickly.  Popchips taste good and aren't as bad for you.  Check them out!"
2215,692	1954	Graduation	Together	36807	1	1	20-12-2012	88	4	2	5	0	0	5	1	1	0	2	6	0	0	0	0	0	0	3	11	0,"My vet recommended these treats to keep the plaque off my cats' teeth.  When I opened them I thought, ""there's no way they're going to eat these.""  They feel like styrofoam but they're actually a soft middle wrapped in some sort of casing.  My cats go crazy for them."
2216,736	1983	Graduation	Together	28427	1	0	21-03-2013	67	18	3	19	3	3	6	2	2	0	3	8	0	0	0	0	0	0	3	11	0,I'm normally a fan of jack links but this really disappointed me. Ordered 4 bags and had two of them. I spent more time picking through the meat taking out the nasty gizard and fat chunks all throughout the bag. Also the meat quality was terrible and quality control isn't. Good for this flavor. One piece would be moist and flavorful and the next would bard as a rock and uncomfortable to chew. Overall this was a terrible product. Jack links shouldn't put 10 different cuts of meat in the same bag. If you like quality controlled products this isn't for you.
2217,9589	1948	PhD	Widow	82032	0	0	05-04-2014	54	332	194	377	149	125	57	0	4	6	7	1	0	0	0	0	0	0	3	11	0,"I had never taken raw honey before, but I do find this product to be of very nice quality and the jar easy to handle. Very good would recommend to anyone."
2218,4838	1978	Graduation	Together	22775	1	0	19-06-2013	40	5	1	8	0	0	1	1	1	0	2	8	0	0	0	0	0	0	3	11	0,"This makes a very good cup of coffee.  Not bad when you consider the price of the K-cup.  But I could not rate this a five star just for several reasons. First it is not quite as strong as a good donut shop coffee should be, the cinnamon taste needs to be a little more flavorful, and makes a great cup if you do not use the largest cup feature on the coffee maker."
2219,9246	1985	Master	Together	40101	1	0	14-10-2012	73	171	3	129	26	24	62	4	6	1	6	7	0	0	0	0	0	0	3	11	0,This is my favorite coffee for my Keurig.  This blend is so smooth and pleasing.  Highly recommend this coffee.
2220,6261	1979	Graduation	Married	58025	0	1	26-11-2013	81	270	31	88	11	48	22	3	3	2	10	4	0	0	0	0	0	0	3	11	0,This is the best jerky I have ever tasted!  To the guy who gave this a two star rating because they changed the flavor from the 80s?  They didn't mass produce Sweet Baby Rays until the mid 90's so your product review is based on a completely different product or you clicked on the wrong link/product to review.
2221,7366	1982	Master	Single	75777	0	0	04-07-2013	12	712	26	538	69	13	80	1	3	6	11	1	0	1	1	0	0	0	3	11	1,"I like the other reviewer bought this from World Market, and it is DISGUSTING. I chucked it and the other boxes I had bought straight in the trash."
2222,10659	1979	2n Cycle	Together	7500	1	0	07-05-2013	7	2	8	11	3	8	21	4	3	2	2	7	0	0	0	0	0	0	3	11	0,"I spent HOURS researching dog food.  I had it down to Wolf Pup, Taste of Wild, and this Wellness Core.  WC was my last choice as I researched that some dogs can be allergic to chicken.  I asked the vet, and she said it's true, but she wouldn't say it's common.  She said to go with chicken and save the lamb and bison as alternatives IF she would become allergic.  So then WC became my #1 choice.  It's grain free which I liked.  (With all my research on how grais affect people, I thought this would be wise.) So we picked up the food, picked up our new puppy and started the half and half with the dog food the breeder was giving (as they recommend a slow...one week...transition of the one food into the other food).  After all the research I almost cried as I poured in the ""other brand"" (knowing how bad all the fillers/corn/garbage was in the other stuff).  So we only went two days with the mixing, then I went to straight WCore.  She did great (7 and half weeks at this point)!  Never had any digestion problems, never had any loose stools.  I am hoping for the miracle food that everyone is claiming that it will produce much better fur and low dander.  We've bathed her 3 times in one week (I know, a bit compulsive) and she has no skin problems.  She is a little over 8 lbs. now, and just moved up to about a cup a day.  So they do eat less than the typical dog food.  The ""other brand"" was recommending almost 2 cups while WC was right on track with what she was eating at 1 cup/ day (divided into thirds or fourths throughout the day).  So I feel a little better spending the extra money knowing that it's lasting me longer than the typical bag of ""other brand"" dog food.  Love that the ingredients are healthy!  The only hangup I had was a comment I had read that their dog didn't like it.  I wasn't spending sixty dollars to find out she didn't like it.  I called customer service and she explained I would have a money back guarantee.  So that sealed the deal.  Our lab mix loves it, and we haven't looked back."
2223,1448	1963	Master	Married	33562	1	2	25-06-2014	33	21	12	12	0	3	3	3	2	0	4	4	0	0	0	0	0	0	3	11	0,"My 2 year old inteligent Red Heeler had this treat out of the puzzle ball and devoured in about 25 minutes.  However, my 12 year old ""not that smart"" Chow mix couldn't get the treat out of the puzzle and licked the treat for hours, until the Red Heeler got a hold of it.  So, if you have a ""not so smart"" dog this is a good product.  But if your dog is smart it's not worth the price."
2224,4286	1970	PhD	Single	57642	0	1	09-01-2014	24	580	6	58	8	0	27	3	7	6	6	4	1	0	0	0	0	0	3	11	0,We really enjoyed this delicious cracker. It is so good that my family keeps buying cases when ordering through Amazon. Our first experience was when we went to TJMax and found this cracker and had tried it. Its good with any cheese or a seasoned dip. Yes I even called the company to find where I could buy the product! Finding this product online made one happy customer!
2225,4749	1968	Graduation	Together	58554	1	1	26-09-2012	55	368	24	68	38	0	88	6	8	2	6	7	0	0	0	0	0	0	3	11	0,"Bought one and really liked it.  Purchased a second container and it was mostly onions.  Not a very good blend.  They were so strong that someone across a room could smell the onions.<br /><br />Great if you like onions,  however if you want a veggie blend - BEWARE."
2226,4478	1979	Graduation	Married	63777	1	1	24-03-2013	87	457	5	106	15	17	53	8	11	1	6	8	0	0	0	0	0	0	3	11	0,"I had tried Green Mountain Sumatra Reserve and found it delicious and strong. It's not available on ""subscribe and save"" so I read the reviews and opted for Wolfgang Puck. My husband likes it and I like the flavour but it's very weak in comparison to the Green Mountain. I have to order something else for me."
2227,4201	1962	Graduation	Single	57967	0	1	03-03-2013	39	229	7	137	4	0	91	5	4	2	8	5	0	0	0	0	0	0	3	11	0,I could not believe how fast this came. Thank you very much!! Can't get this in the supermarket. Made delicious jello shots!!
2228,8720	1978	2n Cycle	Together		0	0	12-08-2012	53	32	2	1607	12	4	22	0	0	0	1	0	0	1	0	0	0	0	3	11	0,"I think the ingredients in this food speak for themselves - cheap filler & byproducts supplemented with vitamins.  After doing a tiny amount of research on cat nutrition I was absolutely disgusted with myself for feeding this food to my cat for over 3 years.  I am also disgusted that so many veterinarians have apparently been bought off by the Hill's company.<br /><br />This Science Diet formula's first 8 ingredients:<br />1 - Brewers rice: Filler. Processed rice product that is missing many of the nutrients contained in whole ground rice. (Cat's don't need grain, and this is the first ingredient!)<br />2 - Chicken By Product Meal: Parts of chicken not fit for human consumption, i.e. head, feet, bones, entrails, blood, intestines, etc.<br />3 - Corn Gluten Meal: Corn byproduct used as an inexpensive protein source.  Many cats and dogs are allergic to corn and, again, cats are carnivores and do not need grain.<br />4 - Powdered Cellulose:  Sawdust!<br />5 - Ground Whole Grain Corn:  More cheap, HYPER allergenic grain that cats don't need.<br />6 - Chicken Liver Flavor:  Self explanatory, but why not just use real chicken liver?<br />7 - Animal Fat: Fat from an unnamed animal source, most likely fat from many types of animals that the Hills company would rather not name.<br />8 - Soybean Mill Run: Soybean hulls - a cheap, byproduct filler.  Soy is also highly allergenic.<br /><br />The funny thing - anyone who buys Science Diet knows it's pretty expensive food.  Yet we can all reasonably presume that these fillers and byproducts probably aren't that expensive to source.  What's worse is that this food can cause serious health problems like diabetes due to the ridiculously high amount of carbohydrates (aka sugars).  The guaranteed analysis on the Hill's website indicates this food is composed of 43.2% carbohydrates.  That's completely inappropriate for the nutritional needs of cats.<br /><br />I was lucky to ""see the light"" before my cat developed any serious health problems from this food.  My cats symptoms on Science Diet were fairly mild, but still concerning - she got fatter and fatter, she was inactive, her coat was dull, and she pooped a lot.  The first food I switched her to was Taste of the Wild Rocky Mountain Formula, which is a grain-free, high protein diet that costs about half the price of Science Diet.  The first 8 ingredients of Taste of the Wild are chicken meal, peas, sweet potatoes, chicken fat, pea protein, potato protein, roasted venison, smoked salmon.  Obvious improvement over Science Diet's ingredients.  My cat loved it, started losing weight, more activity, coat became shiner, and there were litter box benefits as well (less poo because she was no longer eating filler that her body couldn't process).  I absolutely feel Taste of the Wild is an amazing value for grain-free cat food and a vastly superior product compared to Science Diet and most other commercial cat foods.<br /><br />A few months ago I found Orijen cat food and decided to switch again.  The first 8 ingredients of Orijen are fresh boneless chicken, chicken meal, fresh boneless salmon, turkey meal, fresh chicken liver, herring meal, russet potato, chicken fat.  Now doesn't the Orijen ingredient list make the Science Diet ingredients above even more laughable and sad?  After feeding Orijen and a bit of high-quality canned food every day (Tiki Cat or Nature's Variety Instict), my 4 year old cat has practically become a kitten again.  She plays every day and is the picture of lean, bright-eyed, happy feline health.  Changing my cat's diet from Science Diet to a diet appropriate for felines has completely transformed my cat in less than 6 months!<br /><br />There is so much information about feline health out there and so many holistic foods to choose from now.  I strongly believe that anyone who currently feeds Science Diet would feel immediately compelled to switch foods after doing 20-30 minutes of research.  Please do."
